latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
7.54736,-1.38094,334.7,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,300.3,1.8,D
7.61728,-0.94171,338.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,302.2,3.8,D
8.14034,2.59994,335.7,0.52,0.41,2021-01-01,1324,1,nominal,2.0NRT,305.6,3.2,D
7.69898,-0.46502,340.1,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,303.9,5.3,D
7.50713,-1.73666,331.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,298.1,0.8,D
8.16266,2.73224,335.7,0.53,0.42,2021-01-01,1324,1,low,2.0NRT,307.1,2.6,D
7.70231,-0.46552,346.1,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.3,5.3,D
8.13944,2.5381,337.7,0.51,0.41,2021-01-01,1324,1,nominal,2.0NRT,309,4.2,D
7.62351,-1.01439,339.7,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.1,2.8,D
7.52816,-1.66544,331.8,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,303.4,2.2,D
7.83918,0.36784,331.3,0.41,0.37,2021-01-01,1324,1,low,2.0NRT,302.6,2.2,D
9.07615,9.53644,337.5,0.51,0.66,2021-01-01,1324,1,nominal,2.0NRT,308.5,3.1,D
8.80297,7.31192,332.2,0.36,0.57,2021-01-01,1324,1,low,2.0NRT,303.3,1.4,D
8.19104,2.76721,349.3,0.53,0.42,2021-01-01,1324,1,nominal,2.0NRT,306.5,9.6,D
7.3526,-2.89041,345.1,0.4,0.37,2021-01-01,1324,1,nominal,2.0NRT,296.1,5.9,D
8.8088,7.31551,332.6,0.36,0.57,2021-01-01,1324,1,low,2.0NRT,304.7,3.1,D
7.64701,-0.99311,333,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,302.8,5.2,D
8.00308,1.39609,349.9,0.45,0.39,2021-01-01,1324,1,nominal,2.0NRT,314.5,15.3,D
7.65031,-0.99361,345.8,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.7,5.2,D
8.00663,1.39557,336.8,0.45,0.39,2021-01-01,1324,1,low,2.0NRT,310.6,3.2,D
7.65833,-0.96286,348.1,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.4,3.8,D
7.65781,-0.96634,333.8,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,306,3.8,D
7.66164,-0.96336,338.7,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.1,3.8,D
7.66112,-0.96683,336.9,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.7,3.8,D
8.39806,4.10393,342.1,0.43,0.46,2021-01-01,1324,1,nominal,2.0NRT,308.7,7.4,D
8.39752,4.10003,339.9,0.43,0.46,2021-01-01,1324,1,nominal,2.0NRT,311.2,7.9,D
8.0792,1.82166,335.5,0.47,0.4,2021-01-01,1324,1,nominal,2.0NRT,304.9,1.4,D
7.70493,-0.72063,349.2,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.4,61.7,D
7.70772,-0.72463,337.9,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,303.9,5,D
7.7072,-0.72812,332.6,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,304,4.7,D
7.58714,-1.52225,341.6,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,303.2,3.8,D
9.26766,10.62736,349.3,0.61,0.71,2021-01-01,1324,1,nominal,2.0NRT,299.1,10.9,D
7.74735,-0.4831,335.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.8,1.7,D
7.59044,-1.52275,350,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.2,3.8,D
7.58992,-1.52621,334.7,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,302.9,2.6,D
9.27423,10.62659,367,0.61,0.71,2021-01-01,1324,1,high,2.0NRT,300.4,12.2,D
8.46063,4.42986,334.1,0.45,0.47,2021-01-01,1324,1,nominal,2.0NRT,303.9,2.5,D
7.71698,-0.70816,336.7,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.7,2,D
7.59217,-1.53364,333.5,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,303.7,1,D
8.19563,2.52556,347.7,0.51,0.41,2021-01-01,1324,1,nominal,2.0NRT,308.1,5.9,D
7.78526,-0.2753,341.8,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.5,2.6,D
7.69563,-0.87253,339,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.6,7.5,D
8.10047,1.84027,336.7,0.47,0.4,2021-01-01,1324,1,low,2.0NRT,307.1,4,D
7.77851,-0.34327,343.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,308,3.9,D
7.95346,0.81118,343.2,0.42,0.38,2021-01-01,1324,1,nominal,2.0NRT,311,3.7,D
7.95923,0.82627,337.5,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,311.2,3.5,D
7.95866,0.8224,336.4,0.42,0.38,2021-01-01,1324,1,low,2.0NRT,311.2,3.2,D
8.3581,3.55031,338.5,0.4,0.44,2021-01-01,1324,1,nominal,2.0NRT,311.1,2.4,D
7.47049,-2.43965,355.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,295.9,12.8,D
7.69592,-0.98275,334.7,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,309.1,2.4,D
7.47328,-2.44372,338.5,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,297.9,3.7,D
7.66411,-1.21543,333.2,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,301.9,1.9,D
7.66427,-1.2367,330.6,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,305,1.5,D
7.89807,0.27266,331.2,0.41,0.37,2021-01-01,1324,1,low,2.0NRT,304.7,1.7,D
7.67958,-1.22486,343.5,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.9,3.5,D
7.6834,-1.2219,339.9,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,303,3.5,D
7.68288,-1.22537,333,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,303.5,3.5,D
7.8022,-0.45559,331.3,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,306.1,1,D
7.80167,-0.45911,335.1,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.7,1,D
7.78143,-0.61796,339.5,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.3,3,D
7.78999,-0.58336,346.7,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.8,7.6,D
7.68403,-1.31092,341.9,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.5,3.3,D
9.12521,9.26947,342,0.49,0.65,2021-01-01,1324,1,nominal,2.0NRT,308.5,6.6,D
7.98639,0.70479,333.5,0.42,0.38,2021-01-01,1324,1,low,2.0NRT,305.7,2.4,D
7.62893,-1.69546,336.3,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,299.8,2.9,D
7.74015,-1.02892,347.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.6,9.3,D
7.09168,-5.16194,332.8,0.51,0.41,2021-01-01,1324,1,nominal,2.0NRT,299.1,3.6,D
7.74398,-1.02595,338,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,309,5.3,D
7.74346,-1.02942,346.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,309.2,5.3,D
8.67286,5.49858,341.6,0.54,0.51,2021-01-01,1324,1,nominal,2.0NRT,311.3,5,D
7.76716,-0.8944,336.6,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,306.7,17.3,D
7.74729,-1.02645,335.9,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.3,5.3,D
7.74676,-1.02992,341.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.5,5.3,D
7.08585,-5.24498,343.6,0.51,0.41,2021-01-01,1324,1,nominal,2.0NRT,298.2,21,D
7.75059,-1.02695,341.9,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.5,1.9,D
7.08961,-5.24558,330.3,0.51,0.41,2021-01-01,1324,1,nominal,2.0NRT,297.3,5.3,D
7.73035,-1.1834,333.3,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,307.7,1.9,D
7.73366,-1.18391,336.4,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.2,2.7,D
7.74271,-1.14635,331,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,302.2,0.9,D
7.73329,-1.20865,337.3,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,309.8,4.7,D
7.74602,-1.14685,367,0.38,0.36,2021-01-01,1324,1,high,2.0NRT,333.4,37.7,D
8.00488,0.59066,344,0.42,0.37,2021-01-01,1324,1,nominal,2.0NRT,306.1,6.5,D
7.74654,-1.14339,336.3,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,301.7,9.4,D
7.74549,-1.15032,331.4,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.4,37.7,D
7.74392,-1.16071,331.8,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,306.4,3.9,D
8.92486,7.17952,336.8,0.35,0.57,2021-01-01,1324,1,nominal,2.0NRT,304.2,2.6,D
8.27958,2.46351,339,0.51,0.41,2021-01-01,1324,1,nominal,2.0NRT,308.3,4.3,D
8.00831,0.59009,334.2,0.42,0.37,2021-01-01,1324,1,nominal,2.0NRT,302.1,6.5,D
7.74932,-1.14736,350.6,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.3,37.7,D
7.74722,-1.16122,352.9,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,308.5,3.9,D
8.12713,1.37869,349.2,0.45,0.39,2021-01-01,1324,1,nominal,2.0NRT,310.1,12.9,D
9.26467,9.74716,367,0.53,0.67,2021-01-01,1324,1,high,2.0NRT,309.9,11.8,D
8.94076,7.17901,332.5,0.35,0.57,2021-01-01,1324,1,nominal,2.0NRT,302.3,1.5,D
8.94035,7.1759,333.7,0.35,0.57,2021-01-01,1324,1,nominal,2.0NRT,304.3,1.3,D
7.73633,-1.32243,347.3,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.3,4.3,D
7.73581,-1.32589,341.2,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.5,4.3,D
7.8104,-0.85464,332.6,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,306.6,2.6,D
7.80987,-0.85812,346.5,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,311.3,9.5,D
7.73963,-1.32293,345.9,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.9,5.6,D
7.73911,-1.32639,338.6,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,305,5.6,D
7.74241,-1.3269,352.7,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.9,5.6,D
7.74189,-1.33036,345.5,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.2,4.9,D
7.85806,-0.58281,337,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,306,3.5,D
8.48469,3.68047,338.5,0.4,0.45,2021-01-01,1324,1,nominal,2.0NRT,303.7,3.3,D
7.94072,-0.05353,330.6,0.4,0.37,2021-01-01,1324,1,low,2.0NRT,302.3,2.8,D
7.94019,-0.05713,342.3,0.4,0.37,2021-01-01,1324,1,nominal,2.0NRT,301.6,2.8,D
7.86139,-0.58331,347.6,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.4,3.5,D
7.61191,-2.2491,340.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.2,9,D
7.61137,-2.25261,331.5,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,301.7,9,D
7.6147,-2.25311,335.6,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,300.7,9,D
8.24837,1.8813,337,0.48,0.4,2021-01-01,1324,1,nominal,2.0NRT,306.9,4.7,D
7.79819,-1.13705,339.3,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.3,2.5,D
7.10683,-5.62412,332.1,0.54,0.42,2021-01-01,1324,1,low,2.0NRT,302.9,6.8,D
8.09999,0.8287,341.1,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,308.9,4.9,D
7.78278,-1.28347,339.8,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.8,11.7,D
8.24837,1.88136,336.7,0.48,0.4,2021-01-01,1324,1,nominal,2.0NRT,306.4,6.7,D
8.09842,0.82823,336.1,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,308.4,6.9,D
7.64184,-2.22981,341.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,299.8,2.7,D
7.64129,-2.23331,335,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,301.6,4,D
7.2821,-4.4976,331.3,0.46,0.39,2021-01-01,1324,1,nominal,2.0NRT,297.6,2.5,D
8.12606,0.99573,343.2,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,316.9,3.3,D
8.10188,0.82772,355.9,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,313,6.9,D
7.91458,-0.45197,346.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,309.3,17.6,D
7.8978,-0.56487,340.2,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,309.5,23.7,D
7.77386,-1.3897,347.2,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.9,3.6,D
7.64516,-2.23031,333.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,299.4,2.7,D
7.64462,-2.23382,347.9,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.4,4,D
8.11437,0.88973,336.2,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,311.1,3.5,D
8.10535,0.82722,344.9,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,308.8,5.5,D
7.93684,-0.32487,337.7,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,300.6,2.4,D
7.91792,-0.45247,337.4,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,308.6,13.4,D
7.89746,-0.59001,337.6,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.9,3.3,D
7.64794,-2.23433,343.2,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,300.6,3.4,D
8.22621,1.646,341.3,0.46,0.39,2021-01-01,1324,1,nominal,2.0NRT,297.7,6.8,D
7.94019,-0.32537,334.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,300.6,2.4,D
7.92178,-0.44944,335.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.9,6.3,D
8.92771,6.78162,336.8,0.33,0.55,2021-01-01,1324,1,nominal,2.0NRT,306,1.1,D
7.94635,-0.32992,337.9,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,301.2,2,D
7.90115,-0.63365,341.6,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.1,5.5,D
7.90062,-0.63715,334.1,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,306.9,4.4,D
7.76341,-1.54742,339.6,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.1,3.8,D
7.98784,-0.07274,336.1,0.4,0.37,2021-01-01,1324,1,nominal,2.0NRT,301.2,4.3,D
7.9873,-0.07634,351.4,0.4,0.37,2021-01-01,1324,1,nominal,2.0NRT,303.5,4.8,D
7.98677,-0.07994,330.6,0.4,0.37,2021-01-01,1324,1,low,2.0NRT,300.7,4.8,D
7.88561,-0.76024,338.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.9,3.4,D
7.77881,-1.46834,338,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,306,6.3,D
8.10603,0.70995,345.5,0.42,0.38,2021-01-01,1324,1,nominal,2.0NRT,308.7,4.8,D
8.08776,0.5845,334.3,0.42,0.38,2021-01-01,1324,1,nominal,2.0NRT,304.3,2.9,D
7.78317,-1.46192,334.9,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,303.8,4.8,D
8.36172,2.4713,337.3,0.51,0.41,2021-01-01,1324,1,low,2.0NRT,309.3,3.8,D
7.82108,-1.23403,347.7,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,311.5,13.2,D
7.75132,-1.71553,333.4,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,303.1,2.7,D
8.78047,5.46535,342.9,0.54,0.5,2021-01-01,1324,1,nominal,2.0NRT,306.5,4,D
7.75462,-1.71603,337,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,302.2,3.3,D
8.78512,5.46473,331.8,0.54,0.5,2021-01-01,1324,1,low,2.0NRT,304.9,4,D
8.11207,0.65474,334.3,0.42,0.38,2021-01-01,1324,1,low,2.0NRT,308.6,1.8,D
8.04438,0.19363,338.3,0.41,0.37,2021-01-01,1324,1,nominal,2.0NRT,306,3.2,D
8.18637,1.09117,337.6,0.44,0.38,2021-01-01,1324,1,low,2.0NRT,311.6,2.6,D
8.14813,0.82899,343.6,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,307.6,5.5,D
7.94158,-0.56786,338.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,308,4,D
8.14259,0.76691,345.3,0.42,0.38,2021-01-01,1324,1,nominal,2.0NRT,311.6,5.6,D
7.99853,-0.23203,331.5,0.4,0.37,2021-01-01,1324,1,nominal,2.0NRT,300.6,3.1,D
7.95192,-0.54421,345.5,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,309.8,14.9,D
7.95139,-0.54773,332.9,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,307.3,14.9,D
7.78076,-1.67753,336.2,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,301.7,1.8,D
8.96804,6.61654,335.5,0.32,0.55,2021-01-01,1324,1,low,2.0NRT,309.3,2.1,D
8.16542,0.87435,335.9,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,310,2,D
9.23849,8.65108,356,0.45,0.63,2021-01-01,1324,1,nominal,2.0NRT,306.4,10.6,D
9.23809,8.64795,348.2,0.45,0.63,2021-01-01,1324,1,nominal,2.0NRT,307.8,12.7,D
8.99034,6.74573,347.2,0.33,0.55,2021-01-01,1324,1,nominal,2.0NRT,309.2,3.8,D
8.93384,6.32184,335.1,0.62,0.54,2021-01-01,1324,1,low,2.0NRT,309.5,2.2,D
7.97761,-0.41802,336.7,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.2,3.3,D
7.83681,-1.35327,331.7,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,304.8,0.9,D
7.78789,-1.67509,347,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,303.3,4.6,D
8.27792,1.59605,330.4,0.46,0.39,2021-01-01,1324,1,nominal,2.0NRT,295.5,1.5,D
7.84011,-1.35377,334.7,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,302.7,0.9,D
7.73176,-2.06464,330.5,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,303.4,3.1,D
9.49199,10.57114,367,0.61,0.71,2021-01-01,1324,1,high,2.0NRT,295.6,21.4,D
7.89442,-1.03944,340.5,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.1,5.7,D
7.89773,-1.03994,331,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,305.6,1.3,D
8.18454,0.85941,335.5,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,308.6,2.2,D
8.19322,0.89417,340.7,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,313.3,5,D
7.92533,-0.90184,337.3,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,310.1,4.1,D
7.92481,-0.90533,338.4,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,308.5,3,D
7.86307,-1.33602,367,0.38,0.36,2021-01-01,1324,1,high,2.0NRT,308.3,68.1,D
8.1967,0.89365,336.4,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,311.1,5,D
8.18801,0.83492,341.5,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,309.5,3.7,D
7.86359,-1.33256,350.6,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,315.5,97.7,D
8.84075,5.35451,342.3,0.53,0.5,2021-01-01,1324,1,nominal,2.0NRT,296.1,4.8,D
7.8669,-1.33306,344.8,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.8,19.1,D
7.86637,-1.33653,344.8,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.3,4.7,D
7.86967,-1.33703,332.9,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,306.4,4.7,D
8.08786,0.09016,334.6,0.4,0.37,2021-01-01,1324,1,low,2.0NRT,305.2,2.5,D
8.08732,0.08651,342,0.4,0.37,2021-01-01,1324,1,nominal,2.0NRT,305.9,5,D
7.87298,-1.33753,339.5,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,305.9,3.2,D
7.97879,-0.6597,336.3,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,308.1,0.9,D
7.88886,-1.25497,339.3,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,313,4.6,D
7.98211,-0.6602,354,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,310.8,11.3,D
7.87868,-1.36674,336.5,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,307.8,1.6,D
8.03006,-0.38263,336.7,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.1,2.3,D
8.02953,-0.38618,335.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.8,2.3,D
7.88252,-1.36773,344.3,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,311.7,7.9,D
7.88582,-1.36823,336.6,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,308.9,7.9,D
8.84003,5.35193,343,0.53,0.5,2021-01-01,1324,1,nominal,2.0NRT,294.3,5.7,D
8.23078,0.92035,344,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,310.3,5,D
8.23024,0.91665,345.7,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,309.5,6.4,D
8.22971,0.91295,349.4,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,310.6,6.4,D
9.49103,10.56989,367,0.61,0.71,2021-01-01,1324,1,high,2.0NRT,296.3,23.7,D
8.2428,0.97911,343.1,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,316.2,5.8,D
8.20226,0.62574,332,0.42,0.38,2021-01-01,1324,1,low,2.0NRT,305,1.8,D
8.23809,0.84798,334.1,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,308.6,2.9,D
8.2057,0.62522,332.5,0.42,0.38,2021-01-01,1324,1,low,2.0NRT,304.6,1.8,D
8.43699,2.21057,335.9,0.5,0.41,2021-01-01,1324,1,low,2.0NRT,309.2,2.8,D
8.20915,0.62469,332.8,0.42,0.38,2021-01-01,1324,1,low,2.0NRT,304.2,1.8,D
7.89768,-1.49045,334.7,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,305.2,4.9,D
7.89715,-1.49391,338.1,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.9,4.9,D
8.44444,2.20947,337.3,0.5,0.41,2021-01-01,1324,1,low,2.0NRT,309.7,4.6,D
7.98692,-0.92222,334.1,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,308.4,1.7,D
7.90886,-1.43903,339,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.9,5.2,D
8.25255,0.84977,340.4,0.43,0.38,2021-01-01,1324,1,low,2.0NRT,311.7,9.4,D
8.25027,0.83408,341.9,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,312.8,10.4,D
7.92004,-1.38761,344.1,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,312.8,12,D
7.21878,-5.83315,335.7,0.55,0.43,2021-01-01,1324,1,nominal,2.0NRT,298.9,8.8,D
8.2492,0.80244,347.3,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,312.8,6.1,D
8.03184,-0.66799,346.6,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,309.8,8.5,D
7.92229,-1.39504,340.4,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.8,66.8,D
7.22267,-5.83376,338.3,0.55,0.43,2021-01-01,1324,1,nominal,2.0NRT,301.6,8.8,D
9.36105,8.96718,339.6,0.48,0.64,2021-01-01,1324,1,nominal,2.0NRT,309.1,1.4,D
9.1729,7.48502,347.7,0.37,0.58,2021-01-01,1324,1,nominal,2.0NRT,307.5,3.5,D
8.854,5.07301,337.3,0.5,0.49,2021-01-01,1324,1,nominal,2.0NRT,300.8,3.8,D
8.43336,2.05186,342.5,0.49,0.4,2021-01-01,1324,1,nominal,2.0NRT,302.8,4.1,D
8.03516,-0.66849,334.6,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,307.9,1.8,D
7.91929,-1.43708,344.6,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,307.9,2.1,D
7.91877,-1.44055,330.9,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,305.4,2.1,D
7.89299,-1.61012,338.1,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,306.3,7.6,D
7.89629,-1.61062,342.8,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,309,7.6,D
8.26081,0.7849,346.6,0.43,0.38,2021-01-01,1324,1,nominal,2.0NRT,309.3,4.8,D
9.16906,7.28891,331.4,0.36,0.57,2021-01-01,1324,1,nominal,2.0NRT,304.1,3,D
9.16866,7.28585,348.8,0.36,0.57,2021-01-01,1324,1,nominal,2.0NRT,306.9,5.6,D
8.0861,-0.44182,342.3,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,304.9,5.1,D
8.00764,-0.96453,353.6,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,312.9,10.5,D
8.00711,-0.96801,349.4,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,311.4,4.7,D
8.08891,-0.44586,331.4,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,302.7,2.8,D
8.01042,-0.96851,343.5,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,311.3,2.9,D
8.0099,-0.97199,335.7,0.39,0.36,2021-01-01,1324,1,low,2.0NRT,308.1,2.9,D
7.94172,-1.4228,334.8,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,306.3,7.4,D
9.41737,9.07842,340.4,0.48,0.65,2021-01-01,1324,1,nominal,2.0NRT,309.2,8.4,D
7.9445,-1.42677,348.7,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,312.8,64.3,D
8.15326,-0.06074,341,0.4,0.37,2021-01-01,1324,1,nominal,2.0NRT,302.2,7,D
8.06596,-0.6444,343.2,0.39,0.36,2021-01-01,1324,1,nominal,2.0NRT,310.1,6.3,D
7.9478,-1.42727,351,0.38,0.36,2021-01-01,1324,1,nominal,2.0NRT,310.3,15.2,D
7.27422,-5.73675,343.7,0.54,0.42,2021-01-01,1324,1,nominal,2.0NRT,304.1,8,D
8.21101,0.30439,335.6,0.41,0.37,2021-01-01,1324,1,nominal,2.0NRT,305.3,2,D
8.21046,0.3007,337.5,0.41,0.37,2021-01-01,1324,1,nominal,2.0NRT,305.6,2.5,D
9.1565,6.95323,340.7,0.34,0.56,2021-01-01,1324,1,nominal,2.0NRT,304.8,2.7,D
7.97644,-1.28288,337,0.38,0.36,2021-01-01,1324,1,low,2.0NRT,310.7,6,D
